Flow_Time*,Flow
14607,1.034556767
14608,1.020296187
14609,0.99893623
14610,1.016439604
14611,0.996330769
14612,1.011062176
14613,1.006653462
14614,1.017610608
14615,1.011175578
14616,1.018455252
14617,1.037018954
14618,1.025747356
14619,1.015280417
14620,1.032604082
14621,0.997467786
14622,1.032109019
14623,1.022507906
14624,1.016508475
14625,1.00776023
14626,1.013808518
14627,1.008217911
14628,1.032951798
14629,1.018142597
14630,1.046298616
14631,1.035262882
14632,1.030188767
14633,1.021428286
14634,1.028949503
14635,0.999524299
14636,1.036088461
14637,1.029536471
14638,1.027864496
14639,1.030707991
14640,1.044867352
14641,1.011517534
14642,1.026759265
14643,1.012387314
14644,1.017220333
14645,1.009446973
14646,1.02086138
14647,1.019233672
14648,1.041116573
14649,1.022450741
14650,1.032265478
14651,1.04405838
14652,1.022530774
14653,1.027172281
14654,1.034449205
14655,1.027550437
14656,1.026628619
14657,1.026121722
14658,1.038086908
14659,1.0246002
14660,1.027364072
14661,1.027755021
14662,1.029768353
14663,1.012473787
14664,1.014610404
14665,1.002861957
14666,1.02061342
14667,1.011766423
14668,1.004515512
14669,1.000175049
14670,1.009830773
14671,1.012310995
14672,1.025361765
14673,1.020688284
14674,1.015249284
14675,0.994228678
